Date,Open,High,Low,Close,Adj Close,Volume
2013-07-05,26.612904,26.660341,26.356735,26.537003,19.483942,38565333
2013-07-08,26.793169,26.850096,26.641365,26.688805,19.595402,33950289
2013-07-09,26.859583,27.011385,26.821632,26.897533,19.748648,30689318
2013-07-10,27.011385,27.049335,26.859583,26.982922,19.811344,28564138
2013-07-11,27.362429,27.419355,27.144213,27.296015,20.041222,37870220
2013-07-12,27.039848,27.333965,27.001898,27.333965,20.069088,30830765
2013-07-15,27.314991,27.409866,27.068312,27.314991,20.055157,29641326
2013-07-16,27.362429,27.476280,27.153700,27.210627,19.978533,36735800
2013-07-17,27.314991,27.457306,27.172676,27.210627,19.978533,27448057
2013-07-18,27.201139,27.314991,27.001898,27.030361,19.846174,33364897
2013-07-19,27.049335,27.741936,26.907021,27.599621,20.264135,51681309
2013-07-22,27.514231,27.903227,27.514231,27.846300,20.445251,30326637
2013-07-23,27.874763,28.017078,27.817837,27.912712,20.494009,28743529
2013-07-24,27.931688,28.036053,27.685009,27.779886,20.396488,25112182
2013-07-25,27.542694,27.751423,27.210627,27.694496,20.333796,27776800
2013-07-26,27.438330,27.903227,27.428843,27.865274,20.459185,28032816
2013-07-29,27.893738,28.377609,27.798861,28.026566,20.577610,49091315
2013-07-30,28.358635,28.870968,28.121443,28.149904,20.668167,46511650
2013-07-31,27.931688,28.235294,27.713472,27.732449,20.527708,33001267
2013-08-01,27.922201,27.941175,27.495256,27.618595,20.443430,33414435
2013-08-02,27.466793,27.903227,27.466793,27.865274,20.626030,23168185
2013-08-05,27.798861,27.855787,27.637571,27.694496,20.499617,15169906
2013-08-06,27.741936,27.912712,27.685009,27.836811,20.604958,26077014
2013-08-07,27.770397,27.941175,27.694496,27.760912,20.548777,22556549
2013-08-08,27.713472,27.798861,27.533207,27.637571,20.457483,23748623
2013-08-09,27.590134,27.760912,27.523720,27.713472,20.513664,20785196
2013-08-12,27.580645,27.732449,27.542694,27.694496,20.499617,20527599
2013-08-13,27.751423,27.903227,27.609108,27.770397,20.555798,21110039
2013-08-14,27.722960,27.931688,27.514231,27.542694,20.387249,25229176
2013-08-15,27.457306,27.599621,27.286528,27.324478,20.225731,28711065
2013-08-16,27.191650,27.210627,26.840607,26.916510,19.923746,29800374
2013-08-19,26.821632,27.030361,26.783682,27.001898,19.986954,28281877
2013-08-20,27.096773,27.277040,27.058825,27.068312,20.036108,21389349
2013-08-21,27.039848,27.115749,26.774195,26.793169,19.832449,24479361
2013-08-22,26.878557,26.878557,26.669828,26.717268,19.776262,23966590
2013-08-23,26.698292,26.907021,26.650854,26.888046,19.902685,19506800
2013-08-26,26.878557,26.916510,26.584440,26.584440,19.677952,21200472
2013-08-27,26.489565,26.831120,26.337761,26.565466,19.663897,25931773
2013-08-28,26.518026,27.030361,26.385199,26.764706,19.811380,30802728
2013-08-29,26.679317,27.020872,26.631880,26.660341,19.734129,23267788
2013-08-30,26.612904,26.944971,26.574953,26.764706,19.811380,31390544
2013-09-03,26.925997,26.992411,26.432638,26.574953,19.670925,24964201
2013-09-04,26.745731,27.077799,26.631880,26.916510,19.923746,26744723
2013-09-05,27.058825,27.058825,26.717268,26.821632,19.853519,21941645
2013-09-06,26.831120,27.077799,26.631880,26.831120,19.860538,23484596
2013-09-09,26.783682,26.907021,26.660341,26.850096,19.874584,23176406
2013-09-10,26.925997,27.058825,26.831120,26.992411,19.979933,25039351
2013-09-11,27.068312,27.267551,27.020872,27.201139,20.134434,21165163
2013-09-12,27.172676,27.277040,26.821632,26.859583,19.881611,29975865
2013-09-13,26.935484,27.182163,26.869070,27.049335,20.022068,23145102
2013-09-16,27.267551,27.371918,27.134726,27.239088,20.162523,24213331
2013-09-17,27.191650,27.362429,27.106262,27.172676,20.113365,23202545
2013-09-18,27.258064,27.770397,27.182163,27.552181,20.394272,31974355
2013-09-19,27.552181,27.656546,27.182163,27.362429,20.253819,35465730
2013-09-20,27.485769,27.637571,27.447819,27.485769,20.345118,42685524
2013-09-23,27.296015,27.552181,27.229603,27.324478,20.225731,26222993
2013-09-24,27.258064,27.457306,27.144213,27.239088,20.162523,20181676
2013-09-25,27.220114,27.400379,27.030361,27.030361,20.008018,27619754
2013-09-26,27.163189,27.229603,26.897533,27.058825,20.029093,26866144
2013-09-27,27.020872,27.514231,26.907021,27.400379,20.281906,29727648
2013-09-30,27.239088,27.324478,27.144213,27.258064,20.176565,27861541
2013-10-01,27.115749,27.466793,27.058825,27.409866,20.288925,24789764
2013-10-02,27.220114,27.523720,27.172676,27.523720,20.373207,23621721
2013-10-03,27.533207,27.533207,27.220114,27.296015,20.204659,23912309
2013-10-04,27.352942,27.552181,27.134726,27.514231,20.366184,20595582
2013-10-07,27.258064,27.352942,27.153700,27.153700,20.099316,20472264
2013-10-08,27.134726,27.220114,26.783682,26.793169,19.832449,26301516
2013-10-09,26.802656,26.982922,26.584440,26.840607,19.867563,33169907
2013-10-10,27.153700,27.296015,26.840607,27.296015,20.204659,25955066
2013-10-11,27.438330,27.447819,27.163189,27.248577,20.169546,25721500
2013-10-14,27.096773,27.855787,27.087288,27.846300,20.611982,30541547
2013-10-15,27.713472,27.779886,27.523720,27.666035,20.478552,33198892
2013-10-16,27.760912,28.282732,27.694496,28.273245,20.928011,33199524
2013-10-17,28.292219,28.709677,28.168880,28.709677,21.251055,31330255
2013-10-18,28.643265,29.165085,28.538898,28.946869,21.426630,45908235
2013-10-21,28.908918,29.070210,28.795067,28.842505,21.349375,25365564
2013-10-22,28.823528,29.354839,28.776091,29.108158,21.546017,33908339
2013-10-23,29.079697,29.278936,29.013283,29.032257,21.489832,26277801
2013-10-24,29.108158,29.326376,28.994307,29.041746,21.496859,26983665
2013-10-25,28.918406,29.117647,28.861481,29.041746,21.496859,25755228
2013-10-28,28.889942,29.231499,28.889942,29.165085,21.588150,27074520
2013-10-29,29.259962,29.743834,29.240988,29.648956,21.946321,36339074
2013-10-30,29.648956,29.677420,29.222012,29.345350,21.721588,23660087
2013-10-31,29.203035,29.478178,29.079697,29.117647,21.553043,31998702
2013-11-01,29.127134,29.658443,29.117647,29.573055,21.890133,29524543
2013-11-04,29.563566,29.791271,29.525618,29.658443,21.953341,19821735
2013-11-05,29.592030,29.734344,29.430740,29.639469,21.939293,19942734
2013-11-06,29.629980,29.724857,29.278936,29.383303,21.918068,26370448
2013-11-07,29.402277,29.639469,29.326376,29.326376,21.875601,26505676
2013-11-08,29.297913,29.743834,29.155598,29.715370,22.165770,26370764
2013-11-11,29.620493,29.696396,29.563566,29.639469,22.109146,17820716
2013-11-12,29.582542,29.981026,29.525618,29.772297,22.208229,26570286
2013-11-13,29.677420,30.237192,29.677420,30.237192,22.555012,28647615
2013-11-14,30.303604,30.559772,30.151802,30.360531,22.647018,29008610
2013-11-15,30.199242,30.550285,30.085388,30.550285,22.788559,25728878
2013-11-18,30.436434,30.502846,30.275143,30.370020,22.654093,23100729
2013-11-19,30.341557,30.379507,29.990513,30.037951,22.406391,30378810
2013-11-20,30.161289,30.455408,30.028463,30.284630,22.590399,21355726
2013-11-21,30.218216,30.512335,30.151802,30.332067,22.625774,27522891
2013-11-22,30.265656,30.512335,30.170778,30.474382,22.731941,26786461
2013-11-25,30.474382,30.834915,30.436434,30.493359,22.746090,26780243
2013-11-26,30.616697,30.616697,30.246679,30.256166,22.569162,24535961
2013-11-27,30.379507,30.436434,30.170778,30.246679,22.562090,17956155
2013-11-29,30.246679,30.379507,30.075901,30.104364,22.455931,12482944
2013-12-02,29.990513,30.294119,29.990513,30.199242,22.526699,19781050
2013-12-03,30.066414,30.085388,29.573055,29.620493,22.094992,39134388
2013-12-04,29.516129,29.819735,29.411764,29.667933,22.130379,25070549
2013-12-05,29.525618,29.791271,29.525618,29.648956,22.116232,21781648
2013-12-06,29.933586,29.990513,29.724857,29.924099,22.321468,19935040
2013-12-09,29.914612,30.066414,29.800758,29.962049,22.349771,22412361
2013-12-10,29.800758,29.876659,29.601519,29.734344,22.179924,23927065
2013-12-11,29.705881,29.734344,28.956356,29.079697,21.691593,36924993
2013-12-12,28.984819,29.193548,28.662239,28.700190,21.408503,30664865
2013-12-13,28.880455,28.918406,28.415560,28.700190,21.408503,27489374
2013-12-16,28.747627,29.060720,28.595825,28.700190,21.408503,29738294
2013-12-17,28.633776,28.757116,28.472486,28.595825,21.330654,30200789
2013-12-18,28.747627,29.203035,28.472486,29.193548,21.776520,36752031
2013-12-19,29.203035,29.421251,29.041746,29.136621,21.734055,34468962
2013-12-20,29.146111,29.373814,28.700190,28.700190,21.408503,65679378
2013-12-23,28.899431,28.937382,28.624289,28.795067,21.479280,24229984
2013-12-24,28.880455,28.889942,28.671726,28.738140,21.436817,11586095
2013-12-26,28.814041,28.994307,28.766603,28.984819,21.620817,12707973
2013-12-27,29.184061,29.269449,28.965843,29.070210,21.684517,12601940
2013-12-30,28.975332,29.127134,28.833017,29.117647,21.719906,15598568
2013-12-31,29.051233,29.231499,28.927895,29.060720,21.677441,15983805
2014-01-02,28.908918,29.032257,28.776091,28.899431,21.557129,18366266
2014-01-03,28.833017,29.250475,28.823528,28.956356,21.599592,15847312
2014-01-06,29.193548,29.364326,28.965843,28.984819,21.620817,25255421
2014-01-07,29.278936,29.430740,29.165085,29.165085,21.755287,23423042
2014-01-08,29.203035,29.402277,29.079697,29.364326,21.903913,24161053
2014-01-09,29.487665,29.525618,29.041746,29.345350,21.889753,21692901
2014-01-10,29.259962,29.364326,28.937382,29.117647,21.719906,22890877
2014-01-13,29.278936,29.440228,28.880455,28.975332,21.613747,25276396
2014-01-14,29.013283,29.459204,28.984819,29.411764,21.939297,34757336
2014-01-15,29.459204,29.705881,29.269449,29.582542,22.066683,30372907
2014-01-16,29.582542,29.810247,29.497154,29.573055,22.059605,19576047
2014-01-17,29.648956,29.686907,29.364326,29.497154,22.002993,22790853
2014-01-21,29.715370,29.800758,29.364326,29.629980,22.102070,25355656
2014-01-22,29.705881,29.734344,29.497154,29.667933,22.130379,23554265
2014-01-23,29.430740,29.629980,29.326376,29.421251,21.946375,26367391
2014-01-24,29.278936,29.373814,28.519924,28.548388,21.295269,38059518
2014-01-27,28.500950,28.700190,28.140417,28.140417,20.990952,34880233
2014-01-28,28.880455,29.174574,28.586338,28.861481,21.528820,35917158
2014-01-29,28.690702,28.899431,28.462997,28.567362,21.309427,30796615
2014-01-30,28.842505,29.269449,28.662239,29.240988,21.811907,33832873
2014-01-31,28.994307,29.089184,28.662239,28.842505,21.514664,43648037
2014-02-03,29.440228,30.066414,29.003796,29.032257,21.656208,64621372
2014-02-04,30.018974,30.360531,29.032257,29.829222,22.250694,49779050
2014-02-05,29.402277,29.582542,29.013283,29.079697,21.872473,39166429
2014-02-06,29.136621,29.326376,29.032257,29.259962,22.008064,24839618
2014-02-07,29.259962,29.677420,29.041746,29.620493,22.279238,29310791
2014-02-10,29.658443,29.857685,29.535105,29.857685,22.457642,23811336
2014-02-11,30.161289,30.341557,29.819735,30.246679,22.750223,26076382
2014-02-12,30.237192,30.360531,29.933586,29.990513,22.557550,22406459
2014-02-13,29.886148,30.218216,29.791271,30.075901,22.621777,19886556
2014-02-14,30.246679,30.360531,30.075901,30.303604,22.793043,19915962
2014-02-18,30.180265,30.445921,30.161289,30.246679,22.750223,20750730
2014-02-19,30.284630,30.322580,29.829222,29.867172,22.464779,29245233
2014-02-20,29.734344,30.085388,29.658443,29.933586,22.514732,23668624
2014-02-21,30.056927,30.142315,29.829222,29.848198,22.450504,19468856
2014-02-24,30.351044,30.436434,29.914612,30.351044,22.828728,40868850
2014-02-25,29.933586,30.351044,29.924099,30.256166,22.757364,28665216
2014-02-26,30.113852,30.360531,30.094877,30.351044,22.828728,26374664
2014-02-27,30.237192,30.588236,30.199242,30.578749,22.999998,23981978
2014-02-28,30.474382,30.749525,30.218216,30.464895,22.914362,29003550
2014-03-03,29.905123,30.493359,29.905123,30.341557,22.821587,25076663
2014-03-04,30.683111,31.062618,30.683111,31.015181,23.328260,27746655
2014-03-05,30.977230,31.261860,30.929790,31.072105,23.371077,23663776
2014-03-06,31.119545,31.271347,30.749525,30.796965,23.164129,21629029
2014-03-07,30.844402,30.986717,30.531309,30.768501,23.142719,18561783
2014-03-10,30.759012,30.882353,30.635674,30.730551,23.114166,16819100
2014-03-11,30.692600,30.948767,30.588236,30.759012,23.135582,25470648
2014-03-12,30.502846,30.901327,30.294119,30.341557,22.821587,34273445
2014-03-13,30.351044,30.379507,29.326376,29.525618,22.207878,48374068
2014-03-14,29.554079,29.829222,29.250475,29.629980,22.286377,28576680
2014-03-17,29.800758,29.914612,29.658443,29.810247,22.421959,22412467
2014-03-18,29.857685,30.417458,29.810247,30.294119,22.785912,24326742
2014-03-19,30.294119,30.436434,29.781784,30.085388,22.628908,24329482
2014-03-20,30.474382,30.474382,30.085388,30.275143,22.771635,23921373
2014-03-21,30.673624,30.825426,29.848198,30.531309,22.964312,65473215
2014-03-24,30.142315,30.265656,29.724857,29.876659,22.471914,44062681
2014-03-25,30.142315,30.351044,29.971537,30.189753,22.707409,22278398
2014-03-26,30.370020,30.749525,30.047438,30.531309,22.964312,33284793
2014-03-27,30.626186,30.721064,30.265656,30.455408,22.907223,29242176
2014-03-28,30.550285,30.815939,30.113852,30.246679,22.750223,23156275
2014-03-31,30.322580,30.531309,30.199242,30.474382,22.921497,19470753
2014-04-01,30.294119,30.597723,30.123341,30.313093,22.800179,23015776
2014-04-02,30.284630,30.730551,30.180265,30.635674,23.042812,22782632
2014-04-03,30.768501,30.825426,30.531309,30.740038,23.121317,21117944
2014-04-04,30.853889,31.015181,30.426945,30.512335,22.950037,27693323
2014-04-07,29.867172,30.085388,29.459204,29.601519,22.264969,57529955
2014-04-08,29.658443,29.781784,29.269449,29.288425,22.029469,36439626
2014-04-09,29.402277,29.648956,29.051233,29.629980,22.286377,40776098
2014-04-10,29.772297,29.819735,28.946869,29.041746,21.843927,32088714
2014-04-11,28.937382,28.937382,28.301708,28.330172,21.308714,43025439
2014-04-14,28.510435,28.586338,28.064516,28.339659,21.315849,30390825
2014-04-15,28.434534,28.605312,28.083490,28.358635,21.330124,31703371
2014-04-16,28.605312,28.671726,28.387096,28.548388,21.472853,31097005
2014-04-17,28.605312,28.842505,28.529411,28.700190,21.587027,27969787
2014-04-21,28.975332,29.354839,28.842505,29.278936,22.022335,31972985
2014-04-22,29.269449,29.648956,29.269449,29.411764,22.122240,27377439
2014-04-23,29.582542,29.582542,29.184061,29.335863,22.065147,21599833
2014-04-24,29.316889,29.316889,28.652752,29.136621,21.915291,26311845
2014-04-25,29.155598,29.222012,28.984819,29.174574,21.943838,19677653
2014-04-28,29.971537,30.692600,29.762808,30.398481,22.864405,75278366
2014-04-29,30.417458,30.445921,29.791271,30.132828,22.664591,41800691
2014-04-30,30.132828,30.303604,29.620493,29.677420,22.322056,38507363
2014-05-01,29.487665,29.962049,29.354839,29.554079,22.229277,43749221
2014-05-02,29.430740,29.468691,28.984819,29.174574,21.943838,43960759
2014-05-05,28.709677,28.719166,28.320683,28.425047,21.380081,57867340
2014-05-06,28.462997,28.472486,27.827324,27.922201,21.001854,57674669
2014-05-07,27.647058,27.969639,27.371918,27.533207,20.893856,51703338
2014-05-08,27.628082,27.931688,27.495256,27.675522,21.001852,38042444
2014-05-09,27.609108,27.713472,27.296015,27.542694,20.901054,41102100
2014-05-12,27.836811,27.874763,27.542694,27.637571,20.973057,22824054
2014-05-13,27.618595,27.893738,27.609108,27.703985,21.023460,27706920
2014-05-14,27.647058,27.779886,27.438330,27.609108,20.951456,28226858
2014-05-15,27.580645,27.685009,27.428843,27.571157,20.922659,28286093
2014-05-16,27.514231,28.036053,27.514231,27.628082,20.965857,37632332
2014-05-19,28.064516,28.187857,27.751423,27.779886,21.081057,43203882
2014-05-20,28.026566,28.026566,27.713472,27.751423,21.059454,26215299
2014-05-21,27.751423,28.387096,27.703985,28.055029,21.289848,22601765
2014-05-22,28.045542,28.339659,28.036053,28.140417,21.354645,22610303
2014-05-23,28.055029,28.121443,27.922201,27.979128,21.232252,19955909
2014-05-27,28.396584,28.453510,28.055029,28.092979,21.318651,28383588
2014-05-28,28.178368,28.292219,28.083490,28.092979,21.318651,28847242
2014-05-29,28.206831,28.235294,28.017078,28.083490,21.311441,25791485
2014-05-30,28.045542,28.225805,27.998102,28.111954,21.333046,27658119
2014-06-02,28.074003,28.273245,28.074003,28.187857,21.390648,21079051
2014-06-03,28.244781,28.292219,28.036053,28.074003,21.304247,25506695
2014-06-04,28.092979,28.216318,28.007589,28.121443,21.340248,24670767
2014-06-05,28.168880,28.263758,27.969639,28.235294,21.426649,20402910
2014-06-06,28.282732,28.339659,27.836811,27.912712,21.181849,28265223
2014-06-09,27.874763,27.922201,27.703985,27.846300,21.131454,25732883
2014-06-10,27.836811,27.988615,27.751423,27.988615,21.239452,19195764
2014-06-11,27.950665,28.036053,27.874763,27.922201,21.189049,19755649
2014-06-12,27.874763,28.074003,27.846300,27.941175,21.203447,25420477
2014-06-13,27.950665,28.083490,27.855787,28.017078,21.261045,20662932
2014-06-16,27.988615,28.187857,27.817837,28.092979,21.318651,26380039
2014-06-17,28.064516,28.102467,27.931688,27.969639,21.225054,19270704
2014-06-18,28.017078,28.187857,27.836811,28.187857,21.390648,20382463
2014-06-19,28.178368,28.187857,27.988615,28.074003,21.304247,21404527
2014-06-20,28.216318,28.387096,28.111954,28.254269,21.441038,32993362
2014-06-23,28.282732,28.320683,27.827324,27.941175,21.203447,26548679
2014-06-24,27.922201,27.969639,27.798861,27.798861,21.095455,24615221
2014-06-25,27.656546,28.311195,27.656546,28.273245,21.455437,33219972
2014-06-26,28.197344,28.263758,27.969639,28.074003,21.304247,20523699
2014-06-27,28.149904,28.225805,27.969639,28.149904,21.361847,32328815
2014-06-30,28.235294,28.311195,28.102467,28.159393,21.369047,21430033
2014-07-01,28.092979,28.671726,28.074003,28.538898,21.657038,26982611
2014-07-02,28.519924,28.861481,28.462997,28.814041,21.865833,19500792
2014-07-03,29.041746,29.070210,28.738140,28.965843,21.981030,15654957
2014-07-07,28.927895,29.060720,28.823528,28.927895,21.952229,18543444
2014-07-08,28.918406,28.927895,28.481974,28.605312,21.707434,23652182
2014-07-09,28.576851,28.652752,28.368120,28.510435,21.635443,21795982
2014-07-10,28.235294,28.500950,28.064516,28.462997,21.599438,21200367
2014-07-11,28.500950,28.576851,28.273245,28.529411,21.649837,19350913
2014-07-14,28.643265,28.776091,28.557875,28.690702,21.772234,21589820
2014-07-15,28.652752,29.051233,28.652752,28.851992,21.894629,32000494
2014-07-16,28.946869,29.383303,28.814041,29.373814,22.290623,37260165
2014-07-17,29.222012,29.705881,28.956356,28.984819,21.995428,34447039
2014-07-18,28.965843,29.174574,28.785580,29.155598,22.125029,25720973
2014-07-21,28.870968,29.070210,28.747627,28.795067,21.851433,23992624
2014-07-22,28.984819,29.136621,28.842505,28.927895,21.952229,19754384
2014-07-23,29.117647,29.117647,28.766603,28.833017,21.880232,22255632
2014-07-24,28.814041,29.003796,28.766603,28.785580,21.844233,15640306
2014-07-25,28.766603,28.795067,28.538898,28.643265,21.736238,15284581
2014-07-28,28.263758,28.624289,28.254269,28.557875,21.671436,28762290
2014-07-29,28.776091,28.927895,28.168880,28.206831,21.405046,39960934
2014-07-30,27.998102,28.026566,27.542694,27.760912,21.252516,35826092
2014-07-31,27.760912,27.817837,27.229603,27.229603,20.845770,40419003
2014-08-01,27.229603,27.609108,27.220114,27.381405,20.961977,33034046
2014-08-04,27.466793,27.476280,27.134726,27.277040,20.882086,25448514
2014-08-05,27.115749,27.239088,26.840607,26.954458,20.635128,29181571
2014-08-06,26.850096,26.935484,26.650854,26.831120,20.540707,24642731
2014-08-07,26.982922,26.982922,26.489565,26.603416,20.366396,32163126
2014-08-08,26.641365,26.944971,26.442125,26.888046,20.584290,31736256
2014-08-11,27.068312,27.125237,26.745731,26.802656,20.518919,23246813
2014-08-12,26.812143,26.907021,26.593927,26.641365,20.395441,21536277
2014-08-13,26.802656,26.982922,26.736242,26.764706,20.489862,18397886
2014-08-14,26.812143,27.314991,26.726755,27.258064,20.867558,21074730
2014-08-15,27.381405,27.419355,26.954458,27.172676,20.802183,22910482
2014-08-18,27.277040,27.457306,27.220114,27.362429,20.947454,24209958
2014-08-19,27.485769,27.542694,27.220114,27.457306,21.020084,19869376
2014-08-20,27.352942,27.495256,27.267551,27.409866,20.983768,15844677
2014-08-21,27.438330,27.504744,27.267551,27.343454,20.932932,25687561
2014-08-22,27.381405,27.495256,27.343454,27.438330,21.005566,17231635
2014-08-25,27.447819,27.599621,27.428843,27.428843,20.998297,17833680
2014-08-26,27.542694,27.808350,27.476280,27.713472,21.216200,18120790
2014-08-27,27.960152,28.055029,27.865274,27.979128,21.419571,24440679
2014-08-28,27.922201,28.149904,27.855787,27.874763,21.339672,21716616
2014-08-29,27.950665,27.979128,27.789373,27.884251,21.346939,17690863
2014-09-02,27.713472,27.903227,27.666035,27.760912,21.252516,21837721
2014-09-03,27.941175,28.017078,27.732449,27.893738,21.354204,22258477
2014-09-04,28.017078,28.036053,27.798861,27.865274,21.332411,23582301
2014-09-05,27.798861,28.140417,27.713472,28.130930,21.535786,18518885
2014-09-08,28.064516,28.130930,27.798861,27.893738,21.354204,15416963
2014-09-09,27.912712,27.931688,27.523720,27.732449,21.230724,22808560
2014-09-10,27.751423,28.017078,27.666035,27.931688,21.383255,20482804
2014-09-11,27.884251,28.121443,27.779886,28.111954,21.521257,19628537
2014-09-12,27.960152,28.083490,27.836811,27.922201,21.375994,19187754
2014-09-15,27.931688,28.387096,27.874763,28.387096,21.731892,25633912
2014-09-16,28.415560,28.576851,28.225805,28.510435,21.826319,20662194
2014-09-17,28.643265,28.908918,28.557875,28.795067,22.044216,27632191
2014-09-18,28.851992,29.146111,28.785580,29.013283,22.211277,27852793
2014-09-19,29.184061,29.259962,28.709677,28.842505,22.080532,36913399
2014-09-22,28.709677,28.814041,28.444023,28.633776,21.920740,26223731
2014-09-23,28.301708,28.681213,27.988615,28.510435,21.826319,30758460
2014-09-24,28.567362,28.889942,28.529411,28.757116,22.015163,23272847
2014-09-25,28.776091,28.814041,28.434534,28.444023,21.775478,23822086
2014-09-26,28.434534,28.444023,28.045542,28.197344,21.586628,25074238
2014-09-29,28.149904,28.311195,28.055029,28.244781,21.622944,21048169
2014-09-30,28.244781,28.453510,28.036053,28.055029,21.477678,27046167
2014-10-01,27.865274,27.903227,27.533207,27.656546,21.172617,37825847
2014-10-02,27.666035,27.789373,27.409866,27.571157,21.107246,29724908
2014-10-03,27.789373,27.808350,27.514231,27.722960,21.223465,25378107
2014-10-06,27.846300,27.903227,27.523720,27.675522,21.187145,17397640
2014-10-07,27.542694,27.628082,27.314991,27.314991,20.911135,26019676
2014-10-08,27.333965,27.884251,27.077799,27.874763,21.339672,31123671
2014-10-09,27.893738,27.931688,27.447819,27.504744,21.056400,24072411
2014-10-10,27.618595,27.960152,27.514231,27.637571,21.158087,33796826
2014-10-13,27.666035,27.789373,26.963947,27.011385,20.678713,35930228
2014-10-14,27.172676,27.324478,26.944971,27.001898,20.671450,24516462
2014-10-15,26.745731,26.850096,26.148008,26.745731,20.475336,43407620
2014-10-16,26.442125,26.574953,26.100569,26.280834,20.119434,39843835
2014-10-17,26.385199,26.574953,26.214420,26.404175,20.213858,34331731
2014-10-20,26.442125,26.537003,26.185959,26.499050,20.286495,41027372
2014-10-21,26.679317,27.058825,26.565466,26.831120,20.540707,38453714
2014-10-22,26.802656,27.030361,26.574953,26.850096,20.555235,32451184
2014-10-23,27.182163,27.390892,27.106262,27.134726,20.773138,32436955
2014-10-24,27.324478,27.770397,27.239088,27.618595,21.143562,29959845
2014-10-27,27.599621,27.713472,27.466793,27.542694,21.085453,24207323
2014-10-28,27.675522,27.798861,27.381405,27.599621,21.129034,34131050
2014-10-29,27.656546,28.111954,27.552181,27.979128,21.419571,28814990
2014-10-30,27.884251,28.444023,27.884251,28.311195,21.673790,22236449
2014-10-31,28.472486,28.652752,28.282732,28.415560,21.753685,26555741
2014-11-03,28.368120,28.652752,28.330172,28.643265,21.928009,22908374
2014-11-04,28.595825,28.747627,28.339659,28.728653,21.993378,25702949
2014-11-05,28.814041,28.851992,28.415560,28.500950,22.008032,20878159
2014-11-06,28.538898,28.709677,28.434534,28.500950,22.008032,17409340
2014-11-07,28.586338,28.586338,28.235294,28.387096,21.920115,18200472
2014-11-10,28.425047,28.728653,28.282732,28.652752,22.125250,24073782
2014-11-11,28.633776,28.842505,28.557875,28.766603,22.213161,16579209
2014-11-12,28.681213,28.975332,28.681213,28.861481,22.286425,24736958
2014-11-13,28.956356,29.051233,28.709677,28.861481,22.286425,15127957
2014-11-14,28.823528,28.994307,28.671726,28.785580,22.227814,19112182
2014-11-17,28.377609,28.851992,28.349146,28.766603,22.213161,27653587
2014-11-18,28.927895,29.108158,28.747627,29.022770,22.410969,21327901
2014-11-19,28.861481,28.994307,28.728653,28.880455,22.301075,16734253
2014-11-20,28.776091,28.927895,28.700190,28.880455,22.301075,17366653
2014-11-21,29.174574,29.203035,28.652752,28.889942,22.308399,29088081
2014-11-24,28.965843,29.060720,28.576851,28.671726,22.139896,34521240
2014-11-25,28.662239,29.089184,28.633776,28.908918,22.323057,26884273
2014-11-26,29.079697,29.525618,29.022770,29.506641,22.784611,28959704
2014-11-28,29.535105,30.018974,29.468691,29.554079,22.821238,21373750
2014-12-01,29.297913,29.895636,29.297913,29.658443,22.901825,24190776
2014-12-02,29.829222,30.000000,29.677420,29.952562,23.128944,26758530
2014-12-03,29.886148,30.151802,29.705881,30.123341,23.260817,33154202
2014-12-04,29.943073,30.189753,29.743834,30.047438,23.202204,20106420
2014-12-05,30.028463,30.502846,29.981026,30.351044,23.436646,26196432
2014-12-08,30.151802,30.569260,30.132828,30.332067,23.421989,28318029
2014-12-09,29.933586,30.370020,29.838711,30.313093,23.407337,27809158
2014-12-10,30.360531,30.521822,30.123341,30.227703,23.341404,31848929
2014-12-11,30.227703,31.423149,29.895636,30.028463,23.187555,27788921
2014-12-12,29.734344,29.829222,29.278936,29.364326,22.674713,29000072
2014-12-15,29.535105,29.554079,29.117647,29.278936,22.608780,33448268
2014-12-16,29.250475,29.943073,29.070210,29.098673,22.469584,24954188
2014-12-17,29.127134,29.743834,29.013283,29.525618,22.799265,25988478
2014-12-18,29.905123,30.360531,29.810247,30.332067,23.421989,37867058
2014-12-19,30.275143,30.445921,29.990513,30.303604,23.400009,47377089
2014-12-22,30.227703,30.474382,30.000000,30.445921,23.509909,19388330
2014-12-23,30.531309,30.578749,29.193548,29.838711,23.041027,36675511
2014-12-24,29.829222,30.028463,29.791271,29.810247,23.019051,11407442
2014-12-26,29.886148,30.208729,29.696396,30.028463,23.187555,9071146
2014-12-29,29.848198,30.000000,29.772297,29.781784,22.997066,13359977
2014-12-30,29.677420,29.876659,29.639469,29.772297,22.989744,11628993
2014-12-31,29.582542,30.075901,29.544592,29.554079,22.821238,15736220
2015-01-02,29.667933,30.151802,29.620493,29.724857,22.953114,16371571
2015-01-05,29.743834,29.800758,29.421251,29.563566,22.828569,24786391
2015-01-06,29.667933,30.227703,29.525618,29.810247,23.019051,29468681
2015-01-07,30.094877,30.237192,29.962049,30.218216,23.334076,20248816
2015-01-08,30.683111,30.967743,30.569260,30.834915,23.810282,49169522
2015-01-09,30.815939,31.024668,30.759012,30.977230,23.920174,26083022
2015-01-12,30.996204,31.195446,30.939280,31.091082,24.008089,24867865
2015-01-13,31.195446,31.527514,30.474382,30.777988,23.766323,35989568
2015-01-14,30.559772,31.043644,30.483871,30.815939,23.795628,32301727
2015-01-15,30.958254,31.091082,30.597723,30.740038,23.737022,27009593
2015-01-16,30.635674,31.138519,30.607210,31.119545,24.030067,25146648
